rowname	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
FBgn0033212	2388.178945001936	-0.2219525344876068	0.09154519072390607	-2.424529229546306	0.015328249335344457	0.11555889421926803
FBgn0033214	9.076347418263959	-0.03585910587022276	0.14147858044166747	-0.25264837998817763	0.8005399406867993	0.9536776336970276
FBgn0033215	2.690376142161362	-0.06339620110114942	0.09438817021061996	-0.6758405391852106	0.4991418930373677	NA
FBgn0033216	0.6311053209400519	0.03407344160708208	0.03869931015701724	0.9188066940388484	0.358196690508558	NA
FBgn0033221	15.076443402622012	-0.13813704881886618	0.1573982818424022	-0.8776901599080272	0.3801118859624859	0.7630659013183236
FBgn0033222	2.369530832956072	-0.03157528878545154	0.08284941310953878	-0.39123153009353917	0.6956261042782259	NA
FBgn0033224	1482.8954927949976	0.28377633120638185	0.1074513196875744	2.6414837390935038	0.008254376943531646	0.07277667298836217
FBgn0033225	711.8093865513484	-0.11898010405382756	0.11736437177967762	-1.014072553427772	0.3105481334865614	0.7118402960640734
FBgn0033226	1245.1996173364307	-0.11206451171570622	0.10434149366314394	-1.0741102707788848	0.2827732617878202	0.6861289204699619
FBgn0033229	0.5751919442405343	-0.03258579021916675	0.04302175894681913	-0.7288617679686062	0.4660862233996058	NA
FBgn0033232	438.88418295068686	-0.11724258392810608	0.11254203226346188	-1.0420897435203051	0.2973700733080873	0.699550910159189
FBgn0033233	158.31903816042558	-0.04577735961204209	0.14576673840580084	-0.3135191374851836	0.7538862834516475	0.9402420743970646
FBgn0033234	17.852226556804368	0.14268292368800597	0.16134951175954518	0.8869124066052065	0.3751260615448609	0.7601498720151363
FBgn0033235	1449.4482922091524	0.009608200647151444	0.1248214915607948	0.07699240124604338	0.9386295899523964	0.9886375698777266
FBgn0033236	790.5323331551172	0.16173538330639287	0.11514595779690281	1.4042991210954354	0.16022979590304584	0.5179000354567186
FBgn0033238	1.240617657177598	0.006676929538106885	0.05832052425719326	0.11731204940099903	0.9066127769214518	NA
FBgn0033240	119.95529685030448	-0.15599636463685043	0.14819778646563725	-1.0502693307460746	0.29359430160392275	0.6961781687320368
FBgn0033241	2186.6457222539498	0.016177183264254272	0.08145898408941932	0.19859095019068296	0.8425827333153151	0.9631572964640789
FBgn0033243	11.765016391939513	0.19713915837354365	0.15201615096607476	1.3091671594339802	0.1904777338766103	0.5697615019709763
FBgn0033244	709.2810980155655	0.03538481182957068	0.13073021795168413	0.27055137047871	0.7867361019265282	0.9495733824093622
FBgn0033246	7332.553612091753	0.1794562961007392	0.10484394941086109	1.7118880589066605	0.08691729967612713	0.3668421324565954
FBgn0033247	620.0546464973294	0.14913520990155016	0.10830441887710912	1.3767280754334599	0.1685963351831342	0.5317269032698847
FBgn0033248	0.0796749105101128	0.005575987830531205	0.02876341330384307	0.18868708880271257	0.8503380714592127	NA
FBgn0033249	0	NA	NA	NA	NA	NA
FBgn0033250	0	NA	NA	NA	NA	NA
FBgn0033252	7.7353372040130575	0.0017997750808252744	0.1349506631884186	0.01331524682733548	0.9893762840574833	0.9967784657532088
FBgn0033257	13.947493629107688	0.14380906834434865	0.14945913641903955	0.9581175976522713	0.338003462705057	0.7337513876093348
FBgn0033258	66.18400017991318	0.24395064662303376	0.16608226732195464	1.4794169570967375	0.13902891082378635	0.47874953445857416
FBgn0033259	989.697652871693	0.19243406710547195	0.10353497211253042	1.8584280198103318	0.06310825632418664	0.30117546868475076
FBgn0033260	1291.3963882328123	0.02931206989727909	0.11359450405795238	0.25799499015022487	0.7964107736608692	0.9525986198388952
FBgn0033261	224.522228793097	0.21684579379316904	0.15830921097470993	1.3688547275174834	0.17104468974208928	0.5343009678585378
FBgn0033264	899.6902611192492	0.05472866074877947	0.09115278410424271	0.6003886946140908	0.5482472204943118	0.8539027037376105
FBgn0033265	271.9530036781222	0.018736761571994217	0.16090830834445977	0.11622227725720159	0.9074763816934361	0.9810878869679702
FBgn0033266	605.153025100481	0.25312845413560403	0.09606011206435272	2.6346029507002533	0.008423575442348723	0.07395508270745614
FBgn0033268	82.41901085523573	-0.6708229032066716	0.16117021370048915	-4.155392660311178	3.247293710751362e-5	7.265383213597738e-4
FBgn0033269	2052.9662948495456	0.27165448597128805	0.11090938189501114	2.450080161453455	0.014282441400510798	0.10885783862312397
FBgn0033271	6.015607462823038	-0.06476078927688816	0.1250531600090494	-0.5252980041107667	0.5993760446619358	NA
FBgn0033272	707.126736146618	0.03371577855219454	0.10101712966783415	0.3337576604836821	0.7385624351226041	0.9350196453392863
FBgn0033273	101.70183485657888	-0.14258116529209897	0.14990392448296053	-0.9498278476572605	0.3421997334933853	0.7376290631352939
FBgn0033274	54.596405146403974	-0.1070254760964814	0.16337098532745084	-0.6569177165627399	0.5112338258626997	0.8402446944421899
FBgn0033275	0.3869520736037022	0.006451578089644754	0.037822173560997235	0.1594641837365312	0.8733031744377203	NA
FBgn0033277	14.911684509331648	0.2688496920115983	0.13828089119982073	2.060901934012341	0.039312396757643496	0.22258304640399104
FBgn0033278	0.29252310248972996	0.005502312300147482	0.03486747156617957	0.13659559709397345	0.891350456890103	NA
FBgn0033279	0.12550451503307908	0.005575987830531202	0.02876341330384307	0.2025502117230256	0.8394866085070973	NA
FBgn0033280	0	NA	NA	NA	NA	NA
FBgn0033282	6.498722509888209	-0.14867565831935128	0.11913707206193669	-1.267056720014967	0.20513500948197208	NA
FBgn0033283	0.7109915684301618	-0.03805704112673108	0.04611282826083078	-0.8782069900464606	0.37983139933139776	NA
FBgn0033285	1.1223351654554907	-0.004866216921394347	0.06227117708416662	-0.07593549158152124	0.9394704201646991	NA
FBgn0033286	7.795398190531925	-0.0034405372345901876	0.12428055784094608	-0.027529722888053464	0.9780372333903893	0.9931922759282833
FBgn0033287	3.3341038799173917	-0.030631193860116993	0.09901508776204004	-0.2994834606980572	0.7645711897258347	NA
FBgn0033288	15.100884645659718	-0.46184243495787897	0.15598499049891998	-2.928112031009943	0.0034102714181124673	0.03611156362970746
FBgn0033289	0.08734367694653804	-0.0071074852459170655	0.02876341330384307	-0.23628747160437197	0.8132096079424729	NA
FBgn0033292	82.57210153251219	0.578214254148034	0.1598339662729826	3.6146619137332165	3.007398184365489e-4	0.004917598249209031
FBgn0033294	1.0876717915483358	0.06203596117944551	0.0634755009276167	1.1732480658635431	0.24069634197506906	NA
FBgn0033296	4.936688069853521	-0.06788857861847006	0.1180088435820124	-0.5667092630008926	0.5709117264629684	NA
FBgn0033297	0.21284819197961713	-0.001098760773214172	0.028833107052062858	-0.038481314613929056	0.969303929226531	NA
FBgn0033301	0.7298549083668103	0.007699065891099992	0.049031992700608526	0.16079892254354383	0.8722517738794247	NA
FBgn0033302	816.9935878923322	0.2976709964309791	0.09034624717054805	3.2939992094203325	9.87727762764871e-4	0.013238096891291502
FBgn0033303	3.132278499205669	0.031428387335315375	0.10261260717209066	0.30307209391459755	0.761834920433992	NA
FBgn0033304	581.0965258056206	-0.10049110860682174	0.12723367440813044	-0.789560643124886	0.4297844005901267	0.7937033277170915
FBgn0033307	1.172714897728869	-0.01695255674802487	0.06710415759443016	-0.2508801045502011	0.8019068068552169	NA
FBgn0033308	46.876786625720726	-0.19526382229086028	0.16449953143055798	-1.1873168078672744	0.235102680759485	0.6316202750036132
FBgn0033309	622.801795760105	-0.03162463673381038	0.1200131456958491	-0.26360078855079433	0.7920875508367393	0.9517171482047324
FBgn0033310	1221.319669878278	-0.22265508212642693	0.12667044652090012	-1.7574901878067946	0.07883429287730537	0.3455175458756254
FBgn0033312	22.96474845129629	-0.1773621507765135	0.15920876550703325	-1.1189629903552967	0.26315592825404455	0.6633108362256808
FBgn0033313	3192.3600655754735	-0.21515932569480375	0.11560019904103525	-1.861019240362007	0.06274145966065331	0.3000919225542821
FBgn0033315	169.75515117312477	0.15530410438998918	0.1447769616185336	1.0735187560455504	0.2830384278916459	0.6863384100208118
FBgn0033316	447.854539816921	0.041067752750716974	0.10362980728119305	0.3962130608071906	0.6919478569592312	0.9158867662560087
FBgn0033317	1031.6800390964129	-0.03973557400764204	0.09963516574792644	-0.39884270796307963	0.6900091061144196	0.9158867662560087
FBgn0033320	10.589837137718806	-0.12269276531179382	0.14697298219581886	-0.8330211774507148	0.4048327857185394	0.7777930986151802
FBgn0033321	11.370596200122682	-0.009006293981859025	0.1416299044620417	-0.0637920870387666	0.9491357790552394	0.9896335689402456
FBgn0033322	0.3616168606440096	-0.0019470115321784966	0.032441258965544874	-0.07960970387220814	0.9365476771415843	NA
FBgn0033323	0.49493356146143047	-0.014096893877598124	0.040447555468819785	-0.381226017414599	0.7030355451050566	NA
FBgn0033324	0.12550451503307908	0.005575987830531202	0.02876341330384307	0.2025502117230256	0.8394866085070973	NA
FBgn0033326	1.1903530013677244	0.006869502081912476	0.06722191039688985	0.1015702629469036	0.9190977840767169	NA
FBgn0033327	0	NA	NA	NA	NA	NA
FBgn0033330	0.18765639836784107	-0.007107485245917061	0.02876341330384307	-0.2696214654962756	0.7874514846584401	NA
FBgn0033337	161.40967891017712	0.05552048490169264	0.13349437284810975	0.41600625318148093	0.6774054274698205	0.9102963079347134
FBgn0033339	4633.908444325604	-0.035402986476007724	0.09013070722006487	-0.39280440817609014	0.6944639485919021	0.9163004825824986
FBgn0033340	534.6102581907984	4.160665140173837e-4	0.15730789280105117	0.002642606368258053	0.997891507632551	0.9986866399504699
FBgn0033341	374.79048026434873	0.04602804140576579	0.1266847346776539	0.36343510139436985	0.7162798846347305	0.9249497334800308
FBgn0033342	6333.183684836319	-0.27156324217393013	0.11518692882704758	-2.3570314643273362	0.01842168589838461	0.1332091153190748
FBgn0033344	9.06847073603104	0.16154183604569528	0.14249153850001942	1.1376020149428712	0.25528670488345645	0.6549788054084488
FBgn0033347	9.534288800955661	0.060272350839664826	0.14139771086575595	0.43388234660950287	0.6643738797483172	0.9059552639213434
FBgn0033348	179.3102167557012	-0.08065101783041174	0.13247685733993492	-0.6084698599790421	0.5428758900370354	0.8528439659108077
FBgn0033349	1247.3348250894167	0.05139900799582907	0.0978529805285437	0.5253384348496599	0.5993479432621145	0.8777710596112227
FBgn0033350	472.68231896492284	-0.11141071624784313	0.11117617689362841	-1.001956313030688	0.31636469296032116	0.7184456588018425
FBgn0033351	550.9507239459945	-0.09333871112256745	0.11600199226034884	-0.8048423254240655	0.42091067372349317	0.7898578165444778
FBgn0033352	2009.6583427442456	0.0914287612279688	0.08610380901867017	1.0618715531380867	0.28829400082307277	0.6904952428346575
FBgn0033353	34.466797535930894	0.3464515523548543	0.16619953794528566	2.0858013600382366	0.0369966201825339	0.21289947894392905
FBgn0033354	641.0612982426666	0.04567619133105595	0.12909801693386902	0.35366251616563854	0.7235918170813636	0.9283873106133144
FBgn0033355	0.9564902127412008	-0.0500428628772033	0.05556437116634182	-0.8628553904418904	0.38821698022027645	NA
FBgn0033356	866.0815764968519	0.36811482574736976	0.13785312060417082	2.6714055006868	0.007553433736192653	0.06825974917082676
FBgn0033357	455.83768387035383	-0.2702318295492124	0.12760318693367856	-2.116309703240245	0.034318476029611855	0.20387771305814378
FBgn0033358	1.4339278606484747	0.01985840452948007	0.07674602683195164	0.2607729878583209	0.7942675764456886	NA
FBgn0033359	368.4456143515468	0.5953165281886907	0.13890525071537366	4.291214302739306	1.7769871957956013e-5	4.4017453662520206e-4
FBgn0033362	128.99299329468016	0.6117799650978759	0.15113462830656388	4.052306798857974	5.07150998637202e-5	0.0010795441845671183
FBgn0033363	70.2289723229325	0.5360537334884384	0.1641933116198176	3.288472174310632	0.0010073274140920934	0.013392948989598231
FBgn0033364	87.18162527799856	0.5326982964238824	0.15342699672521998	3.459765344226772	5.406463085468743e-4	0.0081370691248384
FBgn0033365	1.1399799592987252	0.03409993465438905	0.05974690943576631	0.6204881942898107	0.5349364241284161	NA
FBgn0033366	49.45327935472371	-0.13204254506191054	0.1651252912839662	-0.8010373440298195	0.4231100269856927	0.791991196535205
FBgn0033367	15324.766269532154	-1.0307702245368509	0.15157969131092847	-6.772662174539264	1.2643394989949243e-11	1.00219977620331e-9
FBgn0033368	63.81591092826038	-0.7843353308906427	0.16356756775783474	-4.7582317439647985	1.9529621017852248e-6	5.9890219878296245e-5
FBgn0033369	0	NA	NA	NA	NA	NA
FBgn0033371	4.539183828267781	-0.132401793053683	0.11092534231426035	-1.1835465151703708	0.2365926230860403	NA
FBgn0033372	30.173612121081117	0.0084862467277732	0.16369122963305074	0.051640209839375895	0.9588153792475915	0.9903794547650944
FBgn0033373	438.1501579509226	0.1972955420868302	0.1273267455739879	1.550516042980124	0.1210177059272663	0.44410509983802354
FBgn0033374	4.52110102126113	-0.13662927575418227	0.112562492612499	-1.206147678966778	0.22776055360241051	NA
FBgn0033375	154.4388128626636	-0.0051458282788489455	0.1456199755107022	-0.03534465762286256	0.971804913925591	0.9924218288713601
FBgn0033376	394.5443162711191	0.06803591626051289	0.1204209286545749	0.5648998989901353	0.572141852398725	0.8643533268516842
FBgn0033377	1896.700269050604	-0.19605672499501414	0.08776099543853454	-2.2339916490895586	0.02548362253736329	0.16565926677745738
FBgn0033378	820.1434046402983	-0.0605493148399185	0.09809601344482773	-0.6172488957968151	0.5370705689861541	0.8519302146479125
FBgn0033379	888.8188479396301	0.13893310760742625	0.09448194279988827	1.4703584895425432	0.1414646876457964	0.48285137191166405
FBgn0033380	392.981855327648	0.023960929548361477	0.11063607120156056	0.21660647873225924	0.8285150363094421	0.9609402209104847
FBgn0033381	201.3122235955037	-0.21860722730159976	0.13974187335778712	-1.5637025227308208	0.11788744503717558	0.438283044957136
FBgn0033382	428.7070777313792	0.003923587580551052	0.14586170529772935	0.02691110623982995	0.9785306352280486	0.9932085947564693
FBgn0033387	109.59977107075127	0.17242361647057552	0.13993365809444158	1.2317223380491888	0.21805282248960287	0.6057546800689235
FBgn0033388	153.038522311234	0.16508547579851587	0.13648047628679444	1.208988899878098	0.22666710990343694	0.6191501003368249
FBgn0033389	16.748098191903047	-0.09017147962037991	0.15858689990062816	-0.5612691297166139	0.5746140827860076	0.8651445585179457
FBgn0033391	1422.8235393636962	0.008547142469659322	0.09945511892282287	0.08593006941442136	0.9315220079744069	0.9864764140771686
FBgn0033392	151.33578818009465	0.025548391561654435	0.13204608762343623	0.1935133751823876	0.8465569321477531	0.9631572964640789
FBgn0033393	3196.0860819730847	0.08861603701904668	0.10406904786622365	0.8516077361247819	0.39443184442347445	0.7707573338057212
FBgn0033395	1.034241338221025	-0.027316970725206155	0.0577053825096678	-0.454162074844024	0.6497121774846302	NA
FBgn0033397	56.64021174541747	0.20589937918001264	0.166286702592167	1.234350471795708	0.21707233618243452	0.605017763632391
FBgn0033400	446.54641687365654	-0.02873984727521153	0.11964884149116478	-0.24014171616588204	0.8102203953920244	0.9550559288277343
FBgn0033401	422.85693024274076	-0.13338323904248361	0.11842598889345896	-1.1264195722091568	0.2599879661656157	0.6593125602362186
FBgn0033402	1106.6703959313895	0.3768137192413264	0.09282547951709268	4.059040819492925	4.92747004047088e-5	0.001054275916371186
FBgn0033403	6.926099043283745	0.14927149309919335	0.13088311995324553	1.1692253190196176	0.24231286274529049	0.6412623073542297
FBgn0033404	0.17468735389307607	-0.013497131294720776	0.028824359827714904	-0.38023621280908365	0.7037700804216298	NA
FBgn0033405	11.44161330954058	0.019068719901470493	0.13279203348830337	0.14509799138998464	0.8846335041460075	0.9760668623777283
FBgn0033408	2.219444171102705	-0.027817045320126875	0.0799244592186552	-0.34874422027078333	0.7272813429854517	NA
FBgn0033412	2.471524472964187	-0.036991134823138254	0.08686079608105923	-0.42975648259407817	0.667372791648858	NA
FBgn0033413	781.400764542472	0.021312701949066596	0.10505250222166655	0.20283319200800262	0.8392654136737536	0.962024998925593
FBgn0033421	589.3742094235354	-0.2774619082980138	0.12206596985663848	-2.272664792789648	0.0230463878472576	0.1549394879262722
FBgn0033422	32.45312984943807	0.1522826443617451	0.1660523100006024	0.9237060079147512	0.3556394032451363	0.7460030744501832
FBgn0033423	25.232453417185862	0.29015266627515474	0.16525288100143817	1.766985700360278	0.07723062312887585	0.34046105736315346
FBgn0033426	352.9523591131477	0.829474492918694	0.12065527693180338	6.86251480748549	6.765872279477441e-12	5.52081911589125e-10
FBgn0033427	176.1794548460452	-0.19836734405762138	0.13857613875980024	-1.4296979734376165	0.15280372216642993	0.5056800714080303
FBgn0033428	898.4519107456098	-0.1804475360716203	0.11541747830670217	-1.5636316842920848	0.1179040895901751	0.438283044957136
FBgn0033429	73.56266447277397	-0.35327501229761415	0.1582516924040141	-2.228136732811245	0.025871398436584276	0.16705015452885252
FBgn0033431	357.650591642143	-0.06655958102956755	0.1418262305386326	-0.46958493314306826	0.6386515912695818	0.8967777861393132
FBgn0033434	983.295900482437	0.063857189745364	0.10249300825281436	0.6230006999644133	0.5332840618644579	0.849674133833446
FBgn0033437	49.77472371644326	-0.07299611697225923	0.16082259006306743	-0.4543713433814807	0.6495615743966239	0.8996628691355064
FBgn0033438	1437.7381815969295	-0.1571027847730637	0.14651480444141365	-1.071459487604532	0.2839628772654233	0.686642367077315
FBgn0033439	0.21993348614705138	0.005575987830531204	0.02876341330384307	0.20255021172302562	0.8394866085070972	NA
FBgn0033440	0.1715687152070627	-0.0071074852459170655	0.02876341330384307	-0.2696214654962757	0.78745148465844	NA
FBgn0033442	1.5175394777646094	-0.045869978366417485	0.07409048687115231	-0.5868529084290364	0.5573024993094333	NA
FBgn0033443	0.7637002143539569	0.014802531892791853	0.05505676244438851	0.2666683767550696	0.789724504136768	NA
FBgn0033446	81.54731247264775	0.7350380534440066	0.1572443219383139	4.656885488142688	3.210288853549239e-6	9.44142548695771e-5
FBgn0033447	5.9636194204424475	0.059437113502468386	0.10812763408130321	0.5765226556081734	0.5642619609775303	NA
FBgn0033448	826.3508681020903	0.4759817693963637	0.11775063803112922	4.043273151109836	5.271015291371537e-5	0.0011106496270907671
FBgn0033449	94.61156516261448	0.1975572423922284	0.15082232459190495	1.307480348550197	0.19104962474478915	0.5699304755379498
FBgn0033450	50.68300118582492	-0.06460398114021376	0.16628524622979984	-0.385904582752442	0.6995673364914587	0.9176497087131322
FBgn0033451	361.0187329072087	-0.2035496748573766	0.13049827927574956	-1.5597568368556047	0.1188173550880468	0.4397140268554084
FBgn0033452	805.630531007275	-0.1321206692212676	0.10220675034888568	-1.2927090382789896	0.19611171059045146	0.5757452441778933
FBgn0033453	792.561287832642	-0.16862884255401317	0.11471010173370175	-1.4695919099344152	0.14167231266990324	0.48305557490848205
FBgn0033454	848.7324026448989	-0.01583595256528389	0.11923077200949529	-0.13285006824836457	0.8943119565247951	0.9779393136758453
FBgn0033457	229.39608186514658	-0.11441853863669087	0.13247978656375342	-0.8633410732068032	0.3879499678388697	0.7663948058873
FBgn0033458	41.11069102885833	-0.5540488018388202	0.16630050179786748	-3.2959389917055955	9.809331468077272e-4	0.013210852072622514
FBgn0033459	79.9753230732319	-0.2771079812288757	0.16078821933778223	-1.7142017934836824	0.08649167163696167	0.3659012849295096
FBgn0033460	2557.671122439309	0.09301987150077877	0.08377630147979732	1.1103402588946516	0.26685243106175105	0.6678661964274744
FBgn0033461	0.6718064096570069	0.03800431053294918	0.04945601217874833	0.7246171393552867	0.46868694125276744	NA
FBgn0033463	1699.2610063229047	0.06748343583583137	0.09710503302346733	0.6949436215231796	0.4870906340592283	0.8276264420316982
FBgn0033464	0.9161942526443739	0.043009645732305	0.05523573697677077	0.9143617392664185	0.3605267991567507	NA
FBgn0033465	569.7128872098059	0.14921445308573597	0.09856240882463232	1.5139977239196765	0.13002641676739382	0.4642399483403292
FBgn0033466	682.52236523168	0.21855196470016414	0.10739257478629805	2.0354032841216263	0.04181031116421815	0.2324563926651888
FBgn0033467	17.922941670748532	-0.03024888095376212	0.13484382207976062	-0.21968402796623432	0.8261172446479758	0.9609402209104847
FBgn0033468	545.7428519647237	0.023843827907949162	0.11031302743878935	0.2160688290353481	0.8289340966300135	0.9609402209104847
FBgn0033469	144.25653070685334	0.20556016118423945	0.16616766522292112	1.2439124292049313	0.21353179437846737	0.59993394057371
FBgn0033471	423.6591699570371	0.026678426155520484	0.12247916405202729	0.21783678678727578	0.8275562810516878	0.9609402209104847
FBgn0033473	367.3299840564224	0.15077208042199647	0.11092906816387957	1.3586888687707248	0.17424520084115833	0.540933534726207
FBgn0033474	987.2075733484508	0.0636133562531333	0.11727104755789325	0.5424540511206775	0.5875057530025946	0.8700025871287177
FBgn0033475	268.99935266363707	-0.20108869624198797	0.13924549413622136	-1.4422241425624616	0.14923915192905396	0.4971988836301401
FBgn0033476	4433.359996026662	-0.04076553413795339	0.09883548956977849	-0.4124342683245846	0.6800211501486361	0.912284982702627
FBgn0033477	1115.4344302240236	0.018243725537021614	0.14007619930807438	0.1301976315372	0.8964100683908626	0.9780109378504284
FBgn0033478	55.85749843035136	-0.3642764419502343	0.16077748202083417	-2.265015487180532	0.02351172915033401	0.15676809029077524
FBgn0033479	273.8851532167717	-0.06662976725038311	0.13584928926436238	-0.49035192467432526	0.623884889703971	0.8895997836227774
FBgn0033480	211.76805078293404	-0.0966378847167319	0.14799245290063925	-0.6520527305532562	0.5143671562787805	0.8430455561747179
FBgn0033481	8.624602703502752	-0.2432995121781263	0.13849720907495416	-1.7419719385724637	0.08151335462002966	0.35316009915142244
FBgn0033482	2784.2351652551165	0.11583665802522808	0.10409532144908279	1.1128349309124388	0.2657793301746209	0.666679479328686
FBgn0033483	4877.0575413201095	0.27850303558060163	0.07383962514124398	3.7717287116871523	1.6212046424791818e-4	0.0029143166823659247
FBgn0033484	5.1488552997844375	0.12893807901564264	0.11123715659972158	1.1770514494009856	0.23917497162364204	NA
FBgn0033485	663.654845942829	0.21071720443661537	0.11815607797433071	1.7830052754624506	0.07458544457253326	0.3324984762598791
FBgn0033486	827.224845050079	0.10711847335223415	0.12586435491624481	0.8513960783187017	0.3945493695021269	0.7707573338057212
FBgn0033490	1.100272555684281	0.025954453863306616	0.052517290419904314	0.4982172092787614	0.6183309540406287	NA
FBgn0033491	239.0281726745787	0.03988134745224044	0.14321593427664023	0.2782074353787838	0.780853127483423	0.9488902828038641
FBgn0033494	113.41161726063018	0.04531227673418138	0.14707471077349601	0.3081359402946992	0.7579788944328295	0.9415907967708119
FBgn0033495	66.42953504015335	0.8267472608568794	0.16500908705938533	5.179337348076335	2.2267546808004967e-7	8.310887537355398e-6
FBgn0033497	0.429049618296265	-0.02078717967147716	0.03445037733355956	-0.48840495235821146	0.6252630347242623	NA
FBgn0033498	1.5291698154690638	0.01880139500769068	0.07401404384942867	0.2623694973793927	0.7930365867360605	NA
FBgn0033499	2.2325158761338204	0.061480985448028116	0.08327858819825011	0.7865246295695054	0.4315601956218718	NA
FBgn0033500	4.944252865873106	-0.07816931820688108	0.10891512799884355	-0.7358273952050548	0.461835746979347	NA
FBgn0033501	6.228259558643254	-0.021059805036438384	0.12111603913412487	-0.17652958190804652	0.8598779105881912	NA
FBgn0033502	73.8312258066992	0.5540574096843409	0.1612341160117283	3.445547505034143	5.69903785742423e-4	0.008500554137516464
FBgn0033504	2075.119289074104	0.5654627569640169	0.12444716062133834	4.547581609034971	5.42658803504058e-6	1.5520787702970017e-4
FBgn0033507	373.3280158006929	0.14095529102273183	0.12503451968180115	1.126605622412133	0.2599092609144082	0.6593125602362186
FBgn0033508	0.2848543360533047	0.014923633504280982	0.030323219723814392	0.4614890085749733	0.6444478053979191	NA
FBgn0033512	0	NA	NA	NA	NA	NA
FBgn0033513	0	NA	NA	NA	NA	NA
FBgn0033515	0	NA	NA	NA	NA	NA
FBgn0033516	0	NA	NA	NA	NA	NA
FBgn0033517	0.6232070430660009	0.03014944243416669	0.044157247734558217	0.6173897218674588	0.5369776997287459	NA
FBgn0033518	10.429585834124765	0.3055385483252274	0.139642532268077	2.2818467448919475	0.022498389899709426	0.15260350764590871
FBgn0033519	8.596514096300615	-0.07009401177994366	0.13079018734037895	-0.5428298859599835	0.587246934182676	0.8700025871287177
FBgn0033520	3.7640311737199426	0.14521566257928495	0.09092142337298305	1.8544728748257024	0.0636715373426715	NA
FBgn0033521	1.1929860342922265	0.017313748370079443	0.04950754229057029	0.38420961738608117	0.7008230907163018	NA
FBgn0033523	113.40442722112924	-0.10536858096453385	0.15714240203505797	-0.6682722956536504	0.5039597944175203	0.8361546643633696
FBgn0033524	29.91938623508797	-0.38547671374591613	0.16430199132778361	-2.34960587341773	0.01879329861929196	0.13507480518857254
FBgn0033526	508.48145149827405	0.20906072177756738	0.11405302472045668	1.8330606663391833	0.0667935497028806	0.3117906417145682
FBgn0033527	92.48606769304884	-0.1254227531640427	0.15463902075501043	-0.8092797832426833	0.4183542322611923	0.7877554003538485
FBgn0033528	441.81493853624437	-0.22182410532759422	0.13779956614933647	-1.6088205199764192	0.10765559260660261	0.4179186087988589
FBgn0033529	1298.1904000922918	-0.1097870505198118	0.11511173295512359	-0.9536336455026895	0.34026911862610176	0.7363528214053002
FBgn0033538	566.396883043067	0.4132770377142955	0.1575556562419431	2.633397184773392	0.008453542571817836	0.0741399734723286
FBgn0033539	756.175962206232	-0.25905165744522596	0.09727631732160792	-2.6630680128326403	0.007743176187167835	0.06974724611017089
FBgn0033540	382.14306042376865	-0.17412166953741762	0.12373078257138764	-1.4065199521938005	0.1595697841527421	0.5173740995338031
FBgn0033541	22.747919621126204	-0.4916355551513456	0.16532681010721173	-2.946997261341781	0.0032087604527202707	0.0343713169214811
FBgn0033542	0.3462560691001388	-0.02317881503397806	0.03250549129528658	-0.6501212087762344	0.515613930527125	NA
FBgn0033543	85.63878852800411	-0.13173469852889494	0.15507351323963225	-0.8509986612790436	0.3947700964420054	0.7707573338057212
FBgn0033544	563.1546347030405	0.006860635989520389	0.14738766434926426	0.04650879204879785	0.9629047266293637	0.9911800906002461
FBgn0033547	117.13889899172226	0.0959886326718591	0.15627564489976256	0.6126692048875736	0.5400950886677368	0.8528439659108077
FBgn0033548	140.68268499271502	0.06138337845805954	0.12962626429350138	0.4784366570267837	0.6323394483334626	0.8943401444367338
FBgn0033549	52.89509764010188	0.09636982777486255	0.16123478339714137	0.5976152898223397	0.5500966597361208	0.8551465257720832
FBgn0033550	146.8356762549293	0.12565660648082894	0.1371686323826294	0.9154508677563076	0.35995498446578333	0.7488612481711319
FBgn0033551	763.5597467451694	0.13766877896655533	0.12496041149883183	1.1013795972104328	0.27073148144024084	0.6720244915082387
FBgn0033554	32.074239940319366	0.1048373416010125	0.16617692319284286	0.6290144570912061	0.5293395915176399	0.84825832126369
FBgn0033555	5477.275785128741	-0.012447345795301825	0.13912821070664047	-0.08932745633308267	0.9288216742881433	0.9862295733823778
FBgn0033556	204.51876931294433	0.1452319852945337	0.133577714567414	1.086363944315661	0.2773180068117337	0.6796577652220435
FBgn0033557	445.7747586984485	0.3003114205671427	0.12842598709778247	2.3372162002508667	0.019427945230866196	0.138322316643712
FBgn0033558	5.094618986721557	0.02367699099306991	0.11990721968229627	0.19716891569089126	0.8436953547957687	NA
FBgn0033562	1213.6260032004393	0.2393021631837142	0.10414512282981951	2.298003596340155	0.02156158444185738	0.14818915549923944
FBgn0033564	0	NA	NA	NA	NA	NA
FBgn0033566	302.10471372950616	0.14932555876621953	0.11865985212077253	1.2584815755596572	0.20821764632252945	0.5947136137070737
FBgn0033569	214.19747853515733	-0.025388973736212395	0.12333282239523313	-0.2058232323750396	0.8369289929122858	0.9617230440437603
FBgn0033570	565.4696004670625	0.01832307005602724	0.11258004518316098	0.16275237526597783	0.8707134072151319	0.9710502061170498
FBgn0033571	666.9366539739656	0.04065385652320359	0.10979947413492017	0.370294480710555	0.7111630857676292	0.922033538413224
FBgn0033572	0.0796749105101128	0.005575987830531205	0.02876341330384307	0.18868708880271257	0.8503380714592127	NA
